KPI,Index,Timestamp,Value
KPI1,Index1,2024-07-20 02:37:44.950328,75.21541757948765
KPI1,Index1,2024-07-20 02:42:44.950328,24.7125302201723
KPI1,Index1,2024-07-20 02:47:44.950328,13.413966456892712
KPI1,Index1,2024-07-20 02:52:44.950328,33.9994929232057
KPI1,Index1,2024-07-20 02:57:44.950328,77.17194244320336
KPI1,Index1,2024-07-20 03:02:44.950328,49.38333926449662
KPI1,Index1,2024-07-20 03:07:44.950328,94.96125639036865
KPI1,Index1,2024-07-20 03:12:44.950328,74.9066467258926
KPI1,Index1,2024-07-20 03:17:44.950328,97.03786446176022
KPI1,Index1,2024-07-20 03:22:44.950328,40.43966883190948
KPI1,Index1,2024-07-20 03:27:44.950328,82.81335006079804
KPI1,Index1,2024-07-20 03:32:44.950328,1.2722138508406977
KPI1,Index1,2024-07-20 03:37:44.950328,21.702296456083538
KPI1,Index1,2024-07-20 03:42:44.950328,59.193647832352895
KPI1,Index1,2024-07-20 03:47:44.950328,55.36135145038092
KPI1,Index1,2024-07-20 03:52:44.950328,63.17949475350404
KPI1,Index1,2024-07-20 03:57:44.950328,91.22153538833231
KPI1,Index1,2024-07-20 04:02:44.950328,10.703260681342364
KPI1,Index1,2024-07-20 04:07:44.950328,47.672637881794685
KPI1,Index1,2024-07-20 04:12:44.950328,75.48484167303843
KPI1,Index1,2024-07-20 04:17:44.950328,13.152559699916356
KPI1,Index1,2024-07-20 04:22:44.950328,5.322221418709072
KPI1,Index1,2024-07-20 04:27:44.950328,93.43056940815072
KPI1,Index1,2024-07-20 04:32:44.950328,99.37574580548943
KPI1,Index1,2024-07-20 04:37:44.950328,63.34566971936908
KPI1,Index1,2024-07-20 04:42:44.950328,64.9487812480738
KPI1,Index1,2024-07-20 04:47:44.950328,11.066752941574808
KPI1,Index1,2024-07-20 04:52:44.950328,77.38272197344932
KPI1,Index1,2024-07-20 04:57:44.950328,7.0017512977718415
KPI1,Index1,2024-07-20 05:02:44.950328,83.47848257272604
KPI1,Index1,2024-07-20 05:07:44.950328,9.346877468543068
KPI1,Index1,2024-07-20 05:12:44.950328,96.70423392489823
KPI1,Index1,2024-07-20 05:17:44.950328,12.53137456027298
KPI1,Index1,2024-07-20 05:22:44.950328,54.21555678299575
KPI1,Index1,2024-07-20 05:27:44.950328,49.021068641503476
KPI1,Index1,2024-07-20 05:32:44.950328,90.18681284089187
KPI1,Index1,2024-07-20 05:37:44.950328,17.876094984425727
KPI1,Index1,2024-07-20 05:42:44.950328,60.56899110155284
KPI1,Index1,2024-07-20 05:47:44.950328,67.49776641683195
KPI1,Index1,2024-07-20 05:52:44.950328,42.582027801697045
KPI1,Index1,2024-07-20 05:57:44.950328,10.395606077033081
KPI1,Index1,2024-07-20 06:02:44.950328,97.89224948698312
KPI1,Index1,2024-07-20 06:07:44.950328,49.189009968311126
KPI1,Index1,2024-07-20 06:12:44.950328,82.6686997663338
KPI1,Index1,2024-07-20 06:17:44.950328,11.11118836891528
KPI1,Index1,2024-07-20 06:22:44.950328,15.306816765272679
KPI1,Index1,2024-07-20 06:27:44.950328,76.8889243679556
KPI1,Index1,2024-07-20 06:32:44.950328,61.40422986867969
KPI1,Index1,2024-07-20 06:37:44.950328,60.663429920248205
KPI1,Index1,2024-07-20 06:42:44.950328,31.611619993596218
KPI1,Index1,2024-07-20 06:47:44.950328,37.924722757508924
KPI1,Index1,2024-07-20 06:52:44.950328,29.085856681696875
KPI1,Index1,2024-07-20 06:57:44.950328,2.583041152019605
KPI1,Index1,2024-07-20 07:02:44.950328,1.9552813467850982
KPI1,Index1,2024-07-20 07:07:44.950328,40.53756467336588
KPI1,Index1,2024-07-20 07:12:44.950328,88.16084329438706
KPI1,Index1,2024-07-20 07:17:44.950328,99.05051795637749
KPI1,Index1,2024-07-20 07:22:44.950328,25.02061950075749
KPI1,Index1,2024-07-20 07:27:44.950328,28.7098558713214
KPI1,Index1,2024-07-20 07:32:44.950328,61.02793702766508
KPI1,Index1,2024-07-20 07:37:44.950328,95.4016779183346
KPI1,Index1,2024-07-20 07:42:44.950328,60.541732441242324
KPI1,Index1,2024-07-20 07:47:44.950328,35.40924022868891
KPI1,Index1,2024-07-20 07:52:44.950328,98.56162873183058
KPI1,Index1,2024-07-20 07:57:44.950328,58.55523461900564
KPI1,Index1,2024-07-20 08:02:44.950328,73.56339140444892
KPI1,Index1,2024-07-20 08:07:44.950328,99.23085116770844
KPI1,Index1,2024-07-20 08:12:44.950328,88.98949819488321
KPI1,Index1,2024-07-20 08:17:44.950328,44.60874963774828
KPI1,Index1,2024-07-20 08:22:44.950328,57.780872089439086
KPI1,Index1,2024-07-20 08:27:44.950328,1.433179513867644
KPI1,Index1,2024-07-20 08:32:44.950328,0.4410075949025427
KPI1,Index1,2024-07-20 08:37:44.950328,3.3112389078481574
KPI1,Index1,2024-07-20 08:42:44.950328,46.43189115291143
KPI1,Index1,2024-07-20 08:47:44.950328,28.926071690751876
KPI1,Index1,2024-07-20 08:52:44.950328,52.129606184787605
KPI1,Index1,2024-07-20 08:57:44.950328,92.38196475482715
KPI1,Index1,2024-07-20 09:02:44.950328,72.5478252808979
KPI1,Index1,2024-07-20 09:07:44.950328,85.08585540019104
KPI1,Index1,2024-07-20 09:12:44.950328,85.64115140541003
KPI1,Index1,2024-07-20 09:17:44.950328,20.174532915352717
KPI1,Index1,2024-07-20 09:22:44.950328,37.73921797563637
KPI1,Index1,2024-07-20 09:27:44.950328,44.983939873143406
KPI1,Index1,2024-07-20 09:32:44.950328,17.789280157349353
KPI1,Index1,2024-07-20 09:37:44.950328,2.3474356341489533
KPI1,Index1,2024-07-20 09:42:44.950328,79.95775294549694
KPI1,Index1,2024-07-20 09:47:44.950328,13.485932974515592
KPI1,Index1,2024-07-20 09:52:44.950328,76.23277777426587
KPI1,Index1,2024-07-20 09:57:44.950328,58.90227957935538
KPI1,Index1,2024-07-20 10:02:44.950328,80.10533966955133
KPI1,Index1,2024-07-20 10:07:44.950328,47.32494885390379
KPI1,Index1,2024-07-20 10:12:44.950328,76.41420321546903
KPI1,Index1,2024-07-20 10:17:44.950328,7.684725078356303
KPI1,Index1,2024-07-20 10:22:44.950328,27.373510339109654
KPI1,Index1,2024-07-20 10:27:44.950328,37.72970191502761
KPI1,Index1,2024-07-20 10:32:44.950328,99.96358760120356
KPI1,Index1,2024-07-20 10:37:44.950328,61.42549343716117
KPI1,Index1,2024-07-20 10:42:44.950328,72.67367588678873
KPI1,Index1,2024-07-20 10:47:44.950328,48.1525237484327
KPI1,Index1,2024-07-20 10:52:44.950328,15.805994139364032
KPI1,Index1,2024-07-20 10:57:44.950328,11.257768153106095
KPI1,Index1,2024-07-20 11:02:44.950328,54.008063094979185
KPI1,Index1,2024-07-20 11:07:44.950328,25.88744907945666
KPI1,Index1,2024-07-20 11:12:44.950328,2.06120738827017
KPI1,Index1,2024-07-20 11:17:44.950328,0.7822351988558074
KPI1,Index1,2024-07-20 11:22:44.950328,50.49579785609443
KPI1,Index1,2024-07-20 11:27:44.950328,49.87181574728321
KPI1,Index1,2024-07-20 11:32:44.950328,90.02779450935657
KPI1,Index1,2024-07-20 11:37:44.950328,88.08160769114987
KPI1,Index1,2024-07-20 11:42:44.950328,9.419140561238015
KPI1,Index1,2024-07-20 11:47:44.950328,11.041813730412397
KPI1,Index1,2024-07-20 11:52:44.950328,1.9926819428816134
KPI1,Index1,2024-07-20 11:57:44.950328,27.498550674361198
KPI1,Index1,2024-07-20 12:02:44.950328,8.802016865794915
KPI1,Index1,2024-07-20 12:07:44.950328,93.75541784461556
KPI1,Index1,2024-07-20 12:12:44.950328,38.21943414444681
KPI1,Index1,2024-07-20 12:17:44.950328,43.37245772282286
KPI1,Index1,2024-07-20 12:22:44.950328,89.93605663870093
KPI1,Index1,2024-07-20 12:27:44.950328,44.54936346070482
KPI1,Index1,2024-07-20 12:32:44.950328,87.45262908152014
KPI1,Index1,2024-07-20 12:37:44.950328,38.302672887074316
KPI1,Index1,2024-07-20 12:42:44.950328,42.59068197558563
KPI1,Index1,2024-07-20 12:47:44.950328,9.39703050555737
KPI1,Index1,2024-07-20 12:52:44.950328,59.772411894338674
KPI1,Index1,2024-07-20 12:57:44.950328,12.036349940832736
KPI1,Index1,2024-07-20 13:02:44.950328,12.08529573181848
KPI1,Index1,2024-07-20 13:07:44.950328,86.05836568543421
KPI1,Index1,2024-07-20 13:12:44.950328,62.70537061225144
KPI1,Index1,2024-07-20 13:17:44.950328,81.99453647392299
KPI1,Index1,2024-07-20 13:22:44.950328,38.31625516758157
KPI1,Index1,2024-07-20 13:27:44.950328,95.75886759572487
KPI1,Index1,2024-07-20 13:32:44.950328,29.521788292128136
KPI1,Index1,2024-07-20 13:37:44.950328,24.413078154333746
KPI1,Index1,2024-07-20 13:42:44.950328,55.944963494014765
KPI1,Index1,2024-07-20 13:47:44.950328,38.20659812131828
KPI1,Index1,2024-07-20 13:52:44.950328,69.9204697360336
KPI1,Index1,2024-07-20 13:57:44.950328,97.54480424215568
KPI1,Index1,2024-07-20 14:02:44.950328,15.134207900873442
KPI1,Index1,2024-07-20 14:07:44.950328,89.25842656002034
KPI1,Index1,2024-07-20 14:12:44.950328,5.025139076834395
KPI1,Index1,2024-07-20 14:17:44.950328,29.67974016601015
KPI1,Index1,2024-07-20 14:22:44.950328,27.27346713400326
KPI1,Index1,2024-07-20 14:27:44.950328,72.22944832502422
KPI1,Index1,2024-07-20 14:32:44.950328,21.245181872589423
KPI1,Index1,2024-07-20 14:37:44.950328,21.98723021661483
KPI1,Index1,2024-07-20 14:42:44.950328,64.52170897775326
KPI1,Index1,2024-07-20 14:47:44.950328,8.278333610967504
KPI1,Index1,2024-07-20 14:52:44.950328,15.276951332270826
KPI1,Index1,2024-07-20 14:57:44.950328,23.131154097709995
KPI1,Index1,2024-07-20 15:02:44.950328,53.29012773723964
KPI1,Index1,2024-07-20 15:07:44.950328,8.31110219196276
KPI1,Index1,2024-07-20 15:12:44.950328,98.26829566283826
KPI1,Index1,2024-07-20 15:17:44.950328,51.461106173054475
KPI1,Index1,2024-07-20 15:22:44.950328,1.3802880735325318
KPI1,Index1,2024-07-20 15:27:44.950328,15.021782617937395
KPI1,Index1,2024-07-20 15:32:44.950328,69.9346700247943
KPI1,Index1,2024-07-20 15:37:44.950328,67.94394587251863
KPI1,Index1,2024-07-20 15:42:44.950328,69.7503722881871
KPI1,Index1,2024-07-20 15:47:44.950328,39.15952861862101
KPI1,Index1,2024-07-20 15:52:44.950328,27.59420660720535
KPI1,Index1,2024-07-20 15:57:44.950328,76.17731579655789
KPI1,Index1,2024-07-20 16:02:44.950328,80.9936019645068
KPI1,Index1,2024-07-20 16:07:44.950328,64.92946600379355
KPI1,Index1,2024-07-20 16:12:44.950328,18.745585915107
KPI1,Index1,2024-07-20 16:17:44.950328,97.92254441246482
KPI1,Index1,2024-07-20 16:22:44.950328,22.5495200971651
KPI1,Index1,2024-07-20 16:27:44.950328,9.882073801781521
KPI1,Index1,2024-07-20 16:32:44.950328,2.4727838615355324
KPI1,Index1,2024-07-20 16:37:44.950328,2.5916328698280533
KPI1,Index1,2024-07-20 16:42:44.950328,57.68658798625518
KPI1,Index1,2024-07-20 16:47:44.950328,86.09190022838892
KPI1,Index1,2024-07-20 16:52:44.950328,29.678924793954387
KPI1,Index1,2024-07-20 16:57:44.950328,41.21362574663081
KPI1,Index1,2024-07-20 17:02:44.950328,49.40497597077058
KPI1,Index1,2024-07-20 17:07:44.950328,46.830024358984105
KPI1,Index1,2024-07-20 17:12:44.950328,42.522344095104295
KPI1,Index1,2024-07-20 17:17:44.950328,12.599046420497551
KPI1,Index1,2024-07-20 17:22:44.950328,85.4318066333186
KPI1,Index1,2024-07-20 17:27:44.950328,99.30774875097408
KPI1,Index1,2024-07-20 17:32:44.950328,36.20780268524655
KPI1,Index1,2024-07-20 17:37:44.950328,21.56973172831156
KPI1,Index1,2024-07-20 17:42:44.950328,10.770371716008464
KPI1,Index1,2024-07-20 17:47:44.950328,28.69639162039751
KPI1,Index1,2024-07-20 17:52:44.950328,5.464150033010718
KPI1,Index1,2024-07-20 17:57:44.950328,51.20102806099587
KPI1,Index1,2024-07-20 18:02:44.950328,38.59011548692406
KPI1,Index1,2024-07-20 18:07:44.950328,34.22475749251801
KPI1,Index1,2024-07-20 18:12:44.950328,4.21016621851239
KPI1,Index1,2024-07-20 18:17:44.950328,57.718715931260704
KPI1,Index1,2024-07-20 18:22:44.950328,1.2006999485024927
KPI1,Index1,2024-07-20 18:27:44.950328,16.512474701152502
KPI1,Index1,2024-07-20 18:32:44.950328,35.618024248975786
KPI1,Index1,2024-07-20 18:37:44.950328,49.70428680953817
KPI1,Index1,2024-07-20 18:42:44.950328,92.94444067886798
KPI1,Index1,2024-07-20 18:47:44.950328,94.50251576630698
KPI1,Index1,2024-07-20 18:52:44.950328,17.797936150221737
KPI1,Index2,2024-07-19 18:52:44.950328,17.413963297536284
KPI1,Index2,2024-07-19 18:57:44.950328,18.88140307968943
KPI1,Index2,2024-07-19 19:02:44.950328,3.0733921149286303
KPI1,Index2,2024-07-19 19:07:44.950328,88.35216267798086
KPI1,Index2,2024-07-19 19:12:44.950328,24.88317191720646
KPI1,Index2,2024-07-19 19:17:44.950328,89.93231155777386
KPI1,Index2,2024-07-19 19:22:44.950328,47.83018346797303
KPI1,Index2,2024-07-19 19:27:44.950328,91.66384809375131
KPI1,Index2,2024-07-19 19:32:44.950328,78.42533042962651
KPI1,Index2,2024-07-19 19:37:44.950328,54.61827623743331
KPI1,Index2,2024-07-19 19:42:44.950328,77.81115011474188
KPI1,Index2,2024-07-19 19:47:44.950328,39.06592419162168
KPI1,Index2,2024-07-19 19:52:44.950328,4.416352558458103
KPI1,Index2,2024-07-19 19:57:44.950328,79.62506293765901
KPI1,Index2,2024-07-19 20:02:44.950328,2.104502507303929
KPI1,Index2,2024-07-19 20:07:44.950328,26.600158419177966
KPI1,Index2,2024-07-19 20:12:44.950328,65.39266030441439
KPI1,Index2,2024-07-19 20:17:44.950328,68.31281298841259
KPI1,Index2,2024-07-19 20:22:44.950328,24.3925178029031
KPI1,Index2,2024-07-19 20:27:44.950328,8.119220416827044
KPI1,Index2,2024-07-19 20:32:44.950328,25.193229329062238
KPI1,Index2,2024-07-19 20:37:44.950328,85.60760247258182
KPI1,Index2,2024-07-19 20:42:44.950328,69.93075116622113
KPI1,Index2,2024-07-19 20:47:44.950328,20.963825197618558
KPI1,Index2,2024-07-19 20:52:44.950328,94.82784160885555
KPI1,Index2,2024-07-19 20:57:44.950328,65.06273228514907
KPI1,Index2,2024-07-19 21:02:44.950328,96.21647298731075
KPI1,Index2,2024-07-19 21:07:44.950328,94.69556613102542
KPI1,Index2,2024-07-19 21:12:44.950328,99.55071992613492
KPI1,Index2,2024-07-19 21:17:44.950328,20.882515724160587
KPI1,Index2,2024-07-19 21:22:44.950328,89.01253375431281
KPI1,Index2,2024-07-19 21:27:44.950328,82.3873287430689
KPI1,Index2,2024-07-19 21:32:44.950328,24.753558211148974
KPI1,Index2,2024-07-19 21:37:44.950328,16.37274992478123
KPI1,Index2,2024-07-19 21:42:44.950328,8.695353700546281
KPI1,Index2,2024-07-19 21:47:44.950328,68.56373670267337
KPI1,Index2,2024-07-19 21:52:44.950328,23.816317742313874
KPI1,Index2,2024-07-19 21:57:44.950328,68.31475013345589
KPI1,Index2,2024-07-19 22:02:44.950328,19.447726478662485
KPI1,Index2,2024-07-19 22:07:44.950328,9.085018496007624
KPI1,Index2,2024-07-19 22:12:44.950328,0.43409943875816204
KPI1,Index2,2024-07-19 22:17:44.950328,86.40212942692081
KPI1,Index2,2024-07-19 22:22:44.950328,82.06710722307697
KPI1,Index2,2024-07-19 22:27:44.950328,42.879156622566484
KPI1,Index2,2024-07-19 22:32:44.950328,88.06811145530077
KPI1,Index2,2024-07-19 22:37:44.950328,83.75805246286615
KPI1,Index2,2024-07-19 22:42:44.950328,34.32696621300878
KPI1,Index2,2024-07-19 22:47:44.950328,73.87822832800157
KPI1,Index2,2024-07-19 22:52:44.950328,42.348612014238576
KPI1,Index2,2024-07-19 22:57:44.950328,19.24167262336407
KPI1,Index2,2024-07-19 23:02:44.950328,97.7468560415477
KPI1,Index2,2024-07-19 23:07:44.950328,50.65930431160447
KPI1,Index2,2024-07-19 23:12:44.950328,71.6603025212168
KPI1,Index2,2024-07-19 23:17:44.950328,43.669628709829
KPI1,Index2,2024-07-19 23:22:44.950328,56.82943617481649
KPI1,Index2,2024-07-19 23:27:44.950328,91.30814834657858
KPI1,Index2,2024-07-19 23:32:44.950328,41.27283008226127
KPI1,Index2,2024-07-19 23:37:44.950328,15.333968940056153
KPI1,Index2,2024-07-19 23:42:44.950328,2.055769705349131
KPI1,Index2,2024-07-19 23:47:44.950328,42.40430115071243
KPI1,Index2,2024-07-19 23:52:44.950328,70.46395520899867
KPI1,Index2,2024-07-19 23:57:44.950328,69.81404760671492
KPI1,Index2,2024-07-20 00:02:44.950328,16.436958017146296
KPI1,Index2,2024-07-20 00:07:44.950328,8.07551006599654
KPI1,Index2,2024-07-20 00:12:44.950328,31.75591240033925
KPI1,Index2,2024-07-20 00:17:44.950328,67.8383501279332
KPI1,Index2,2024-07-20 00:22:44.950328,10.308167784398892
KPI1,Index2,2024-07-20 00:27:44.950328,56.61444667418184
KPI1,Index2,2024-07-20 00:32:44.950328,57.85787705696208
KPI1,Index2,2024-07-20 00:37:44.950328,41.810227789649154
KPI1,Index2,2024-07-20 00:42:44.950328,70.91637449806066
KPI1,Index2,2024-07-20 00:47:44.950328,41.14642456115145
KPI1,Index2,2024-07-20 00:52:44.950328,87.74365278713229
KPI1,Index2,2024-07-20 00:57:44.950328,4.142463726046685
KPI1,Index2,2024-07-20 01:02:44.950328,79.84816929143331
KPI1,Index2,2024-07-20 01:07:44.950328,72.63377718327474
KPI1,Index2,2024-07-20 01:12:44.950328,47.96193241596104
KPI1,Index2,2024-07-20 01:17:44.950328,21.34468767852479
KPI1,Index2,2024-07-20 01:22:44.950328,91.78735786543399
KPI1,Index2,2024-07-20 01:27:44.950328,67.46299870797777
KPI1,Index2,2024-07-20 01:32:44.950328,13.543137931963978
KPI1,Index2,2024-07-20 01:37:44.950328,26.933299313204607
KPI1,Index2,2024-07-20 01:42:44.950328,70.74598751487218
KPI1,Index2,2024-07-20 01:47:44.950328,75.13871561938033
KPI1,Index2,2024-07-20 01:52:44.950328,56.59246368683325
KPI1,Index2,2024-07-20 01:57:44.950328,75.48449662976296
KPI1,Index2,2024-07-20 02:02:44.950328,14.71381589508064
KPI1,Index2,2024-07-20 02:07:44.950328,87.32088737351091
KPI1,Index2,2024-07-20 02:12:44.950328,51.949372858291675
KPI1,Index2,2024-07-20 02:17:44.950328,77.12364333633714
KPI1,Index2,2024-07-20 02:22:44.950328,58.13740143496516
KPI1,Index2,2024-07-20 02:27:44.950328,20.664139820653638
KPI1,Index2,2024-07-20 02:32:44.950328,27.83918577070533
KPI1,Index2,2024-07-20 02:37:44.950328,70.38525401987087
KPI1,Index2,2024-07-20 02:42:44.950328,76.78050115800316
KPI1,Index2,2024-07-20 02:47:44.950328,78.19668892452538
KPI1,Index2,2024-07-20 02:52:44.950328,12.14156667205466
KPI1,Index2,2024-07-20 02:57:44.950328,26.738390345436446
KPI1,Index2,2024-07-20 03:02:44.950328,2.145307829061094
KPI1,Index2,2024-07-20 03:07:44.950328,1.321288352283223
KPI1,Index2,2024-07-20 03:12:44.950328,38.39817884118722
KPI1,Index2,2024-07-20 03:17:44.950328,48.82857539684626
KPI1,Index2,2024-07-20 03:22:44.950328,6.1034329183233265
KPI1,Index2,2024-07-20 03:27:44.950328,61.82457693035668
KPI1,Index2,2024-07-20 03:32:44.950328,71.51811089961511
KPI1,Index2,2024-07-20 03:37:44.950328,12.259230974051738
KPI1,Index2,2024-07-20 03:42:44.950328,52.61956164783358
KPI1,Index2,2024-07-20 03:47:44.950328,64.23901021220102
KPI1,Index2,2024-07-20 03:52:44.950328,24.638695523957665
KPI1,Index2,2024-07-20 03:57:44.950328,0.07069527885513738
KPI1,Index2,2024-07-20 04:02:44.950328,10.671984147655532
KPI1,Index2,2024-07-20 04:07:44.950328,96.89217537381315
KPI1,Index2,2024-07-20 04:12:44.950328,5.191931583786069
KPI1,Index2,2024-07-20 04:17:44.950328,61.18144987282405
KPI1,Index2,2024-07-20 04:22:44.950328,12.961616130917275
KPI1,Index2,2024-07-20 04:27:44.950328,18.840019399931474
KPI1,Index2,2024-07-20 04:32:44.950328,65.44781273478198
KPI1,Index2,2024-07-20 04:37:44.950328,37.4270607094773
KPI1,Index2,2024-07-20 04:42:44.950328,79.69194773741607
KPI1,Index2,2024-07-20 04:47:44.950328,52.44972000986574
KPI1,Index2,2024-07-20 04:52:44.950328,46.97467998661058
KPI1,Index2,2024-07-20 04:57:44.950328,58.889710592045766
KPI1,Index2,2024-07-20 05:02:44.950328,12.818962040192272
KPI1,Index2,2024-07-20 05:07:44.950328,46.84883201246347
KPI1,Index2,2024-07-20 05:12:44.950328,7.474132458161731
KPI1,Index2,2024-07-20 05:17:44.950328,17.10857085509403
KPI1,Index2,2024-07-20 05:22:44.950328,5.285218416929228
KPI1,Index2,2024-07-20 05:27:44.950328,68.129243007336
KPI1,Index2,2024-07-20 05:32:44.950328,5.08191943289008
KPI1,Index2,2024-07-20 05:37:44.950328,9.629478524989166
KPI1,Index2,2024-07-20 05:42:44.950328,17.050117890846707
KPI1,Index2,2024-07-20 05:47:44.950328,26.868019929889563
KPI1,Index2,2024-07-20 05:52:44.950328,64.61979362374723
